,facility_detail_info,facility_available_name
1154,유효폭 1.2m 이상,주출입구 접근로_진대감
1155,기울기 1/18이하,주출입구 접근로_진대감
1156,보/차도 구분,주출입구 접근로_진대감
1157,상세정보 없음,장애인 전용 주차구역_진대감
1158,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_진대감
1159,유효폭 1.2m 이상,주출입구 높이차이 제거_진대감
1160,평탄함,주출입구 접근로_찰진고기(그랑프리 빌딩)
1161,단차없음,주출입구 접근로_찰진고기(그랑프리 빌딩)
1162,유효폭 1.2m 이상,주출입구 접근로_찰진고기(그랑프리 빌딩)
1163,기울기 1/18이하,주출입구 접근로_찰진고기(그랑프리 빌딩)
1164,보/차도 구분,주출입구 접근로_찰진고기(그랑프리 빌딩)
1165,총주차대수9,장애인 전용 주차구역_찰진고기(그랑프리 빌딩)
1166,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_찰진고기(그랑프리 빌딩)
1167,유효폭 1.2m 이상,주출입구 높이차이 제거_찰진고기(그랑프리 빌딩)
1168,평탄함,주출입구 접근로_참숯과화로구이
1169,단차없음,주출입구 접근로_참숯과화로구이
1170,유효폭 1.2m 이상,주출입구 접근로_참숯과화로구이
1171,기울기 1/18~1/12이하,주출입구 접근로_참숯과화로구이
1172,보/차도 구분,주출입구 접근로_참숯과화로구이
1173,총주차대수15,장애인 전용 주차구역_참숯과화로구이
1174,전용주차대수  2,장애인 전용 주차구역_참숯과화로구이
1175,출입구와 가까운 곳에 설치,장애인 전용 주차구역_참숯과화로구이
1176,크기 확보(3.3*5m),장애인 전용 주차구역_참숯과화로구이
1177,안내표지판 설치,장애인 전용 주차구역_참숯과화로구이
1178,경사로 1/12초과 설치,주출입구 높이차이 제거_참숯과화로구이
1179,유효폭 1.2m 이상,주출입구 높이차이 제거_참숯과화로구이
1180,손잡이 미흡설치,주출입구 높이차이 제거_참숯과화로구이
1181,평탄함,주출입구 접근로_천둥소리
1182,단차없음,주출입구 접근로_천둥소리
1183,유효폭 1.2m 이상,주출입구 접근로_천둥소리
1184,기울기 1/18이하,주출입구 접근로_천둥소리
1185,보/차도 구분,주출입구 접근로_천둥소리
1186,총주차대수4,장애인 전용 주차구역_천둥소리
1187,평탄함,주출입구 접근로_천수만
1188,단차없음,주출입구 접근로_천수만
1189,유효폭 1.2m 이상,주출입구 접근로_천수만
1190,기울기 1/18~1/12이하,주출입구 접근로_천수만
1191,보/차도 구분,주출입구 접근로_천수만
1192,총주차대수12,장애인 전용 주차구역_천수만
1193,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_천수만
1194,유효폭 1.2m 이상,주출입구 높이차이 제거_천수만
1195,평탄함,주출입구 접근로_천하무적
1196,단차없음,주출입구 접근로_천하무적
1197,유효폭 1.2m 이상,주출입구 접근로_천하무적
1198,기울기 1/18이하,주출입구 접근로_천하무적
1199,보/차도 구분,주출입구 접근로_천하무적
1200,상세정보 없음,장애인 전용 주차구역_천하무적
1201,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_천하무적
1202,유효폭 1.2m 이상,주출입구 높이차이 제거_천하무적
1203,손잡이 설치,주출입구 높이차이 제거_천하무적
1204,평탄함,주출입구 접근로_청송면옥
1205,단차없음,주출입구 접근로_청송면옥
1206,유효폭 1.2m 이상,주출입구 접근로_청송면옥
1207,기울기 1/18~1/12이하,주출입구 접근로_청송면옥
1208,보/차도 구분,주출입구 접근로_청송면옥
1209,평탄함,주출입구 접근로_초동집
1210,단차없음,주출입구 접근로_초동집
1211,유효폭 1.2m 이상,주출입구 접근로_초동집
1212,기울기 1/18이하,주출입구 접근로_초동집
1213,보/차도 구분,주출입구 접근로_초동집
1214,총주차대수5,장애인 전용 주차구역_초동집
1215,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_초동집
1216,유효폭 1.2m 이상,주출입구 높이차이 제거_초동집
1217,평탄함,주출입구 접근로_최고집칼국수
1218,단차없음,주출입구 접근로_최고집칼국수
1219,유효폭 1.2m 이상,주출입구 접근로_최고집칼국수
1220,기울기 1/18이하,주출입구 접근로_최고집칼국수
1221,보/차도 구분없음,주출입구 접근로_최고집칼국수
1222,상세정보 없음,주출입구 접근로_춘천본점닭갈비
1223,상세정보 없음,장애인 전용 주차구역_춘천본점닭갈비
1224,평탄함,주출입구 접근로_코다리냉면
1225,단차없음,주출입구 접근로_코다리냉면
1226,유효폭 1.2m 이상,주출입구 접근로_코다리냉면
1227,기울기 1/18이하,주출입구 접근로_코다리냉면
1228,보/차도 구분,주출입구 접근로_코다리냉면
1229,총주차대수4,장애인 전용 주차구역_코다리냉면
1230,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_코다리냉면
1231,유효폭 1.2m 이상,주출입구 높이차이 제거_코다리냉면
1232,손잡이 설치,주출입구 높이차이 제거_코다리냉면
1233,출입구 및 피난통로와 가까운곳에 설치,장애인용 관람석_코다리냉면
1234,관람석 면적0.9*1.3m 이상,장애인용 관람석_코다리냉면
1235,좌석설치,장애인용 관람석_코다리냉면
1236,평탄함,주출입구 접근로_코다리냉면
1237,단차없음,주출입구 접근로_코다리냉면
1238,유효폭 1.2m 이상,주출입구 접근로_코다리냉면
1239,기울기 1/18이하,주출입구 접근로_코다리냉면
1240,보/차도 구분,주출입구 접근로_코다리냉면
1241,총주차대수4,장애인 전용 주차구역_코다리냉면
1242,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_코다리냉면
1243,유효폭 1.2m 이상,주출입구 높이차이 제거_코다리냉면
1244,손잡이 설치,주출입구 높이차이 제거_코다리냉면
1245,상세정보 없음,주출입구 접근로_코리아하우스(아름다운빌딩)
1246,총주차대수14,장애인 전용 주차구역_코리아하우스(아름다운빌딩)
1247,전용주차대수  1,장애인 전용 주차구역_코리아하우스(아름다운빌딩)
1248,출입구와 가까운 곳에 설치,장애인 전용 주차구역_코리아하우스(아름다운빌딩)
1249,크기 확보(3.3*5m),장애인 전용 주차구역_코리아하우스(아름다운빌딩)
1250,안내표지판 설치,장애인 전용 주차구역_코리아하우스(아름다운빌딩)
1251,상세정보 없음,장애인 전용 주차구역_코리안덕
1252,총주차대수30,장애인 전용 주차구역_코스모
1253,전용주차대수  1,장애인 전용 주차구역_코스모
1254,출입구와 가까운 곳에 설치,장애인 전용 주차구역_코스모
1255,크기 확보(3.3*5m),장애인 전용 주차구역_코스모
1256,안내표지판 설치,장애인 전용 주차구역_코스모
1257,평탄함,주출입구 접근로_콩심은데 콩나고
1258,단차없음,주출입구 접근로_콩심은데 콩나고
1259,유효폭 1.2m 이상,주출입구 접근로_콩심은데 콩나고
1260,기울기 1/18이하,주출입구 접근로_콩심은데 콩나고
1261,보/차도 구분,주출입구 접근로_콩심은데 콩나고
1262,총주차대수9,장애인 전용 주차구역_콩심은데 콩나고
1263,평탄함,주출입구 접근로_큰대문집
1264,단차없음,주출입구 접근로_큰대문집
1265,유효폭 1.2m 이상,주출입구 접근로_큰대문집
1266,기울기 1/18이하,주출입구 접근로_큰대문집
1267,보/차도 구분,주출입구 접근로_큰대문집
1268,상세정보 없음,장애인 전용 주차구역_큰대문집
1269,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_큰대문집
1270,유효폭 1.2m 이상,주출입구 높이차이 제거_큰대문집
1271,평탄함,주출입구 접근로_태능가든
1272,단차없음,주출입구 접근로_태능가든
1273,유효폭 1.2m 이상,주출입구 접근로_태능가든
1274,기울기 1/18~1/12이하,주출입구 접근로_태능가든
1275,보/차도 구분,주출입구 접근로_태능가든
1276,총주차대수7,장애인 전용 주차구역_태능가든
1277,전용주차대수  1,장애인 전용 주차구역_태능가든
1278,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_태능가든
1279,유효폭 1.2m 이상,주출입구 높이차이 제거_태능가든
1280,상세정보 없음,주출입구 접근로_태릉숯불갈비
1281,상세정보 없음,장애인 전용 주차구역_태릉숯불갈비
1282,평탄함,주출입구 접근로_태평(한식집)
1283,단차없음,주출입구 접근로_태평(한식집)
1284,유효폭 1.2m 이상,주출입구 접근로_태평(한식집)
1285,기울기 1/18이하,주출입구 접근로_태평(한식집)
1286,보/차도 구분,주출입구 접근로_태평(한식집)
1287,총주차대수9,장애인 전용 주차구역_태평(한식집)
1288,평탄하지 않음,주출입구 접근로_통일동산두부마을
1289,단차없음,주출입구 접근로_통일동산두부마을
1290,유효폭 1.2m 이상,주출입구 접근로_통일동산두부마을
1291,기울기 1/18이하,주출입구 접근로_통일동산두부마을
1292,보/차도 구분없음,주출입구 접근로_통일동산두부마을
1293,총주차대수9,장애인 전용 주차구역_통일동산두부마을
1294,상세정보 없음,주출입구 접근로_퍼쥬망 왕갈비전문점
1295,상세정보 없음,장애인 전용 주차구역_퍼쥬망 왕갈비전문점
1296,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_퍼쥬망 왕갈비전문점
1297,유효폭 1.2m 이상,주출입구 높이차이 제거_퍼쥬망 왕갈비전문점
1298,상세정보 없음,주출입구 접근로_평양면옥
1299,총주차대수8,장애인 전용 주차구역_평양면옥
1300,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_평양면옥
1301,유효폭 1.2m 이상,주출입구 높이차이 제거_평양면옥
1302,평탄함,주출입구 접근로_평양초계탕
1303,단차없음,주출입구 접근로_평양초계탕
1304,유효폭 1.2m 이상,주출입구 접근로_평양초계탕
1305,기울기 1/18이하,주출입구 접근로_평양초계탕
1306,보/차도 구분,주출입구 접근로_평양초계탕
1307,총주차대수2,장애인 전용 주차구역_평양초계탕
1308,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_평양초계탕
1309,유효폭 1.2m 이상,주출입구 높이차이 제거_평양초계탕
1310,손잡이 설치,주출입구 높이차이 제거_평양초계탕
1311,평탄함,주출입구 접근로_하누소
1312,단차없음,주출입구 접근로_하누소
1313,유효폭 1.2m 이상,주출입구 접근로_하누소
1314,기울기 1/18이하,주출입구 접근로_하누소
1315,보/차도 구분,주출입구 접근로_하누소
1316,총주차대수18,장애인 전용 주차구역_하누소
1317,전용주차대수  1,장애인 전용 주차구역_하누소
1318,출입구와 가까운 곳에 설치,장애인 전용 주차구역_하누소
1319,크기 확보(3.3*5m),장애인 전용 주차구역_하누소
1320,안내표지판 설치,장애인 전용 주차구역_하누소
1321,상세정보 없음,주출입구 높이차이 제거_하누소
1322,승강기크기 1.6*1.35m 이상,장애인용 승강기_하누소
1323,가로조작반 설치,장애인용 승강기_하누소
1324,버튼점자 설치,장애인용 승강기_하누소
1325,점자블록 설치,장애인용 승강기_하누소
1326,음성안내 설치,장애인용 승강기_하누소
1327,점멸등 설치,장애인용 승강기_하누소
1328,평탄함,주출입구 접근로_한국의집
1329,단차없음,주출입구 접근로_한국의집
1330,유효폭 1.2m 이상,주출입구 접근로_한국의집
1331,기울기 1/18이하,주출입구 접근로_한국의집
1332,보/차도 구분,주출입구 접근로_한국의집
1333,총주차대수60,장애인 전용 주차구역_한국의집
1334,전용주차대수  2,장애인 전용 주차구역_한국의집
1335,출입구와 가까운 곳에 설치,장애인 전용 주차구역_한국의집
1336,크기 미 확보,장애인 전용 주차구역_한국의집
1337,안내표지판 설치,장애인 전용 주차구역_한국의집
1338,상세정보 없음,주출입구 높이차이 제거_한국의집
1339,승강기크기 1.6*1.35m 이상,장애인용 승강기_한국의집
1340,가로조작반 설치,장애인용 승강기_한국의집
1341,버튼점자 설치,장애인용 승강기_한국의집
1342,점자블록 설치,장애인용 승강기_한국의집
1343,음성안내 설치,장애인용 승강기_한국의집
1344,점멸등 설치,장애인용 승강기_한국의집
1345,"남,녀 구분 설치",장애인용 화장실_한국의집
1346,사용여부설비 설치,장애인용 화장실_한국의집
